Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;originalHint;originalResult;participantPosition;participantConfidence;success;trialScore;level;distanceMovedX;distanceMovedY;timeToComplete;actualTrialScore;trialName;tutorialRepeated;timedOut;timedOutCount;reward;totalScore
1;1647608652224;18/03/2022 13:04:12;1647608650702;1;18/03/2022 14:04:10;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0695711223544351;-0.0466173093359548;47.9903930435504;44.533333333333346;1;5;2;6.493506493506493;55.46666666666666;3309;45;spacetask012reversed;;;0;0;5
2;1647608688878;18/03/2022 13:04:48;1647608687540;1;18/03/2022 14:04:47;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.131582620557324;-0.111453799837956;49.09383402337816;40.26666666666668;1;4;2;27.272727272727277;59.73333333333333;2847;40;spacetask012reversed;;1;3;0;9
3;1647608696649;18/03/2022 13:04:56;1647608695370;1;18/03/2022 14:04:55;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.012016059767646;-0.0491577779327425;49.838575237520544;44.533333333333346;1;5;2;9.090909090909088;55.46666666666666;3525;45;spacetask012reversed;;;0;0;14
4;1647608706025;18/03/2022 13:05:06;1647608704730;1;18/03/2022 14:05:04;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.31460888196772;-0.0440591929941641;45.50421635477299;40.26666666666668;1;4;2;33.766233766233775;59.73333333333333;4179;40;spacetask012reversed;;;0;0;18
5;1647608714743;18/03/2022 13:05:14;1647608713460;1;18/03/2022 14:05:13;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0406302501223311;0.0707955798126302;47.039392525021285;44.533333333333346;1;5;2;37.66233766233768;55.46666666666666;3587;45;spacetask012reversed;;;0;0;23
6;1647608722752;18/03/2022 13:05:22;1647608721475;1;18/03/2022 14:05:21;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0399277527434575;-0.156101142013103;41.603234557052154;70.13333333333334;1;7;2;40.259740259740276;81.06666666666666;4252;70;spacetask012reversed;;;0;0;30
7;1647608733320;18/03/2022 13:05:33;1647608732053;1;18/03/2022 14:05:32;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0391248549754083;0.0581208913072372;43.071745731946265;40.26666666666668;1;4;2;6.493506493506493;59.73333333333333;4642;40;spacetask012reversed;;;0;0;34
8;1647608740241;18/03/2022 13:05:40;1647608738967;1;18/03/2022 14:05:38;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0158374366021125;0.0928341272266133;43.30868980316709;48.80000000000001;;0;2;41.55844155844157;51.199999999999996;3683;0;spacetask012reversed;;;0;0;34
9;1647608748963;18/03/2022 13:05:48;1647608747667;1;18/03/2022 14:05:47;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.101781526675275;-0.0588650139533733;58.08550517436418;65.86666666666667;;0;2;5.194805194805195;34.13333333333333;3350;0;spacetask012reversed;;;0;0;34
10;1647608759334;18/03/2022 13:05:59;1647608758056;1;18/03/2022 14:05:58;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.00103370084988821;-0.0173373149433514;49.230769230769134;40.26666666666668;1;4;2;41.55844155844157;59.73333333333333;4744;40;spacetask012reversed;;;0;0;38
11;1647608797194;18/03/2022 13:06:37;1647608795914;1;18/03/2022 14:06:35;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.192141871986294;0.0767640870122194;30.747470471345277;61.60000000000001;;0;3;14.285714285714283;38.4;4252;0;spacetask012reversed;;;0;0;38
12;1647608804902;18/03/2022 13:06:44;1647608803618;1;18/03/2022 14:06:43;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.172164595880708;-0.0768770637087761;55.38461538461556;57.33333333333334;;0;3;66.2337662337662;42.666666666666664;4362;0;spacetask012reversed;;;0;0;38
13;1647608812480;18/03/2022 13:06:52;1647608811199;1;18/03/2022 14:06:51;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0674226390480751;0.0307697622292413;40.99864483065692;65.86666666666667;;0;3;6.493506493506493;34.13333333333333;3485;0;spacetask012reversed;;;0;0;38
14;1647608819769;18/03/2022 13:06:59;1647608818467;1;18/03/2022 14:06:58;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.00834668446564994;0.0103610681963258;38.0273626172407;65.86666666666667;;0;3;27.272727272727277;34.13333333333333;3697;0;spacetask012reversed;;;0;0;38
15;1647608825525;18/03/2022 13:07:05;1647608824242;1;18/03/2022 14:07:04;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0735053594122329;-0.0445450627089067;44.4105669653156;61.60000000000001;1;6;3;19.480519480519483;38.4;2810;62;spacetask012reversed;;;0;0;44
16;1647608832980;18/03/2022 13:07:12;1647608831701;1;18/03/2022 14:07:11;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.255517361477369;0.0798828388043494;51.07283611940092;53.06666666666668;1;5;3;18.181818181818183;46.93333333333333;3696;53;spacetask012reversed;;;0;0;49
17;1647608840216;18/03/2022 13:07:20;1647608838930;1;18/03/2022 14:07:18;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.00513081186853136;-0.0328578236972566;47.168117486219465;53.06666666666668;1;5;3;12.987012987012983;46.93333333333333;3569;53;spacetask012reversed;;;0;0;54
18;1647608850932;18/03/2022 13:07:30;1647608849651;1;18/03/2022 14:07:29;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0388742578956285;-0.187418850885052;42.18545494359252;61.60000000000001;1;6;3;16.88311688311688;38.4;3139;62;spacetask012reversed;;;0;0;60
19;1647608855745;18/03/2022 13:07:35;1647608854471;1;18/03/2022 14:07:34;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.153505064608461;-0.0617756090239488;52.17912650220546;61.60000000000001;1;6;3;9.090909090909088;38.4;2097;62;spacetask012reversed;;;0;0;66
20;1647608861113;18/03/2022 13:07:41;1647608859814;1;18/03/2022 14:07:39;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0487571266437174;0.0558497001731697;37.998436970511236;53.06666666666668;;0;3;44.15584415584417;46.93333333333333;2895;0;spacetask012reversed;;;0;0;66
21;1647608869638;18/03/2022 13:07:49;1647608868332;1;18/03/2022 14:07:48;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0905359085233282;-0.129597008742525;39.18009337042352;48.80000000000001;1;5;3;28.571428571428577;51.199999999999996;3477;49;spacetask012reversed;;;0;0;71
22;1647608876943;18/03/2022 13:07:56;1647608875621;1;18/03/2022 14:07:55;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.108559315266029;-0.265743234899738;54.015350232047844;48.80000000000001;;0;3;37.66233766233768;51.199999999999996;2623;0;spacetask012reversed;;;0;0;71
23;1647608882449;18/03/2022 13:08:02;1647608881155;1;18/03/2022 14:08:01;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0474455055898625;-0.0501954882732536;63.07692307692293;48.80000000000001;;0;3;53.24675324675325;51.199999999999996;3326;0;spacetask012reversed;;;0;0;71
24;1647608887713;18/03/2022 13:08:07;1647608886439;1;18/03/2022 14:08:06;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0409042968860355;0.259304349248035;36.92307692307716;48.80000000000001;;0;3;53.24675324675325;51.199999999999996;2805;0;spacetask012reversed;;;0;0;71
25;1647608895675;18/03/2022 13:08:15;1647608894322;1;18/03/2022 14:08:14;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0668865915101195;-0.105120337789607;40.78321812134779;57.33333333333334;1;6;3;42.85714285714287;42.666666666666664;3200;57;spacetask012reversed;;;0;0;77
26;1647608902225;18/03/2022 13:08:22;1647608900908;1;18/03/2022 14:08:20;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.103341741816781;0.0833289161194739;71.30308940678837;61.60000000000001;;0;3;5.194805194805195;38.4;2588;0;spacetask012reversed;;;0;0;77
27;1647608906925;18/03/2022 13:08:26;1647608905648;1;18/03/2022 14:08:25;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.174355924929606;-0.0540125323251738;35.85209008191991;53.06666666666668;1;5;3;36.363636363636374;46.93333333333333;2416;53;spacetask012reversed;;;0;0;82
28;1647608911659;18/03/2022 13:08:31;1647608910330;1;18/03/2022 14:08:30;74063;18;task-6sm9;;20528599;Lena Nothdurft;6087259;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 99.0.4844.74;1536x864;1536x864;Space Task Done;;;SpaceTaskSimple;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.140112828576578;0.164121898750489;60.49045232269982;53.06666666666668;1;5;3;0;46.93333333333333;2289;53;spacetask012reversed;;;0;0;87
