Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;END QUESTIONNAIRE
1;1677854118496;03/03/2023 14:35:18;1677854118178;5.5;03/03/2023 20:05:18;74063;39;questionnaire-moh2;;27779519;r6c1a7yd;8254854;;complete;;;mobile;Apple iPhone;iOS 15.4;Chrome 110.0.5481.114;414x896;414x720;Space Task Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;3035
1;1677858212063;03/03/2023 15:43:32;1677858210670;5.5;03/03/2023 21:13:30;74063;39;questionnaire-moh2;;27782985;zt5e0pkb;8255340;;complete;;;mobile;undefined RMX3151;Android 12;Chrome 108.0.0.0;804x360;768x212;Social_Task_Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;39033
1;1677869804940;03/03/2023 18:56:44;1677869805579;5.5;04/03/2023 00:26:45;74063;39;questionnaire-moh2;;27790123;ksaunjbj;8257404;;complete;;;mobile;Samsung SM-A515F;Android 13;Chrome 110.0.0.0;412x915;412x762;Social_Task_Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;2033
1;1677873807051;03/03/2023 20:03:27;1677873804561;5.5;04/03/2023 01:33:24;74063;39;questionnaire-moh2;;27791877;7udrtyvf;8257935;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 110.0.1587.63;1536x864;1536x746;Space Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;2746
1;1677882794293;03/03/2023 22:33:14;1677882793469;0;03/03/2023 22:33:13;74063;39;questionnaire-moh2;;27794831;iy8d8ldm;8258757;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1280x720;1280x609;Social_Task_Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;7970
1;1677886576973;03/03/2023 23:36:16;1677886576847;0;03/03/2023 23:36:16;74063;39;questionnaire-moh2;;27795727;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;414x713;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1979
1;1677905647639;04/03/2023 04:54:07;1677905647334;5.5;04/03/2023 10:24:07;74063;39;questionnaire-moh2;;27797384;gvbuf6jw;8259417;;complete;;;mobile;Apple iPhone;iOS 15.4;Chrome 110.0.5481.114;414x896;414x720;Social_Task_Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;3153
1;1677917358006;04/03/2023 08:09:18;1677917357818;5.5;04/03/2023 13:39:17;74063;39;questionnaire-moh2;;27798018;r9ta44d3;8259541;;live;;;mobile;Apple iPhone;iOS 15.4;Chrome 110.0.5481.114;414x896;414x720;CEQ_done_no_cannabis;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;1850
1;1677920382583;04/03/2023 08:59:42;1677920382425;5.5;04/03/2023 14:29:42;74063;39;questionnaire-moh2;;27798584;s62q6qbk;8259640;;complete;;;mobile;Apple iPhone;iOS 15.4;Chrome 110.0.5481.114;414x896;414x720;Social_Task_Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;10266
1;1677941015710;04/03/2023 14:43:35;1677941015593;0;04/03/2023 14:43:35;74063;39;questionnaire-moh2;;27804224;1g2csonp;8261021;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 110.0.0.0;1440x900;1440x693;CEQ_done_no_cannabis;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;5943
