Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;END QUESTIONNAIRE
1;1670543871849;08/12/2022 23:57:51;1670543872068;0;08/12/2022 23:57:52;74063;37;questionnaire-moh2;;25809338;1mu35tnz;7635953;;complete;;;mobile;Samsung SM-G980F;Android 13;Samsung Browser 19.0;360x800;360x630;Social_Task_Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;14616
1;1670614658333;09/12/2022 19:37:38;1670614658520;0;09/12/2022 19:37:38;74063;37;questionnaire-moh2;;25834726;3w9531bd;7641236;;live;;;mobile;Samsung SM-A705FN;Android 11;Chrome 108.0.0.0;712x320;641x240;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;14795
1;1670792097818;11/12/2022 20:54:57;1670792097652;0;11/12/2022 20:54:57;74063;37;questionnaire-moh2;;25864259;ltnewlzz;7648917;;live;;;mobile;Apple iPhone;iOS 16.1.2;Mobile Safari 16.1;390x844;390x664;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;5782
1;1670860364002;12/12/2022 15:52:44;1670860363913;0;12/12/2022 15:52:43;74063;37;questionnaire-moh2;;25885475;mxt5ldbk;7653238;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 108.0.0.0;1440x900;1440x717;Space_Task_Done;;;Questionnaire end;2;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;No;7934
1;1670862922180;12/12/2022 16:35:22;1670862903855;5.5;12/12/2022 22:05:03;74063;37;questionnaire-moh2;;25887269;a4p3p8oq;7653588;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;1536x864;1536x714;Space Task Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;13742
1;1670924097780;13/12/2022 09:34:57;1670924097959;5.5;13/12/2022 15:04:57;74063;37;questionnaire-moh2;;25905387;dikgweib;7657412;;live;;;mobile;undefined 2201117TI;Android 11;Chrome 107.0.0.0;873x393;792x303;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;6511
1;1671189380312;16/12/2022 11:16:20;1671189380403;3;16/12/2022 14:16:20;74063;37;questionnaire-moh2;;25989238;0m582hxn;7676974;;live;;;computer;Desktop or Laptop;Linux x86_64;Chrome 108.0.0.0;360x800;980x1676;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;19922
1;1671192627151;16/12/2022 12:10:27;1671192618874;-5;16/12/2022 07:10:18;74063;37;questionnaire-moh2;;25990180;gqzroj73;7677129;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;1280x720;1280x609;Social Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;8366
1;1671279381772;17/12/2022 12:16:21;1671279380882;5.5;17/12/2022 17:46:20;74063;37;questionnaire-moh2;;26002792;zdcb7hzz;7680519;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;1366x768;1366x657;CEQ_done_no_cannabis;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;15921
1;1672182220126;27/12/2022 23:03:40;1672182220064;0;27/12/2022 23:03:40;74063;37;questionnaire-moh2;;26140045;7o4awzs1;7716849;;complete;;;mobile;Apple iPhone;iOS 15.6.1;Mobile Safari 15.6.1;375x667;375x548;Space Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;79588
1;1672850405449;04/01/2023 16:40:05;1672850404454;0;04/01/2023 16:40:04;74063;37;questionnaire-moh2;;26202721;8xg0vq38;7736267;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;1504x1003;1504x860;Space Task Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;4189
1;1672857286369;04/01/2023 18:34:46;1672857286193;0;04/01/2023 18:34:46;74063;37;questionnaire-moh2;;26204290;q7rdo30x;7736940;;live;;;mobile;Apple iPhone;iOS 16.2;Mobile Safari 16.2;390x844;750x307;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;10140
1;1672858033521;04/01/2023 18:47:13;1672858033374;0;04/01/2023 18:47:13;74063;37;questionnaire-moh2;;26204450;0c9edcnj;7737029;;complete;;;mobile;Apple iPhone;iOS 16.2;Mobile Safari 16.2;390x844;750x307;Space Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;6188
1;1673382634828;10/01/2023 20:30:34;1673382634593;5.5;11/01/2023 02:00:34;74063;37;questionnaire-moh2;;26308822;wl5z6uzu;7766795;;live;;;mobile;undefined M2101K7BI;Android 12;Chrome 108.0.0.0;393x873;393x767;CEQ_done_no_cannabis;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;9466
1;1673434530840;11/01/2023 10:55:30;1673434530732;0;11/01/2023 10:55:30;74063;37;questionnaire-moh2;;26316751;alg7hixe;7769009;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 108.0.0.0;1536x864;1536x722;Social_Task_Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;5841
1;1673722562603;14/01/2023 18:56:02;1673722562463;0;14/01/2023 18:56:02;74063;37;questionnaire-moh2;;26389822;mvtvagg6;7788327;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x820;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;2254
1;1673727483878;14/01/2023 20:18:03;1673727483612;0;14/01/2023 20:18:03;74063;37;questionnaire-moh2;;26391677;reraq3ak;7788604;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.4;1440x900;1440x755;Social_Task_Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;3757
1;1673732285004;14/01/2023 21:38:05;1673732284869;0;14/01/2023 21:38:04;74063;37;questionnaire-moh2;;26392922;02zf95lx;7788787;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.1;1440x900;819x820;Space Task Done;;;Questionnaire end;2;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;13722
END OF FILE
