Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;originalHint;originalResult;participantPosition;participantConfidence;success;trialScore;level;distanceMovedX;distanceMovedY;timeToComplete;actualTrialScore;trialName;tutorialRepeated;timedOut;timedOutCount;reward;totalScore
11;1669816349145;30/11/2022 13:52:29;1669816361111;5.5;30/11/2022 19:22:41;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.00360582136564679;-0.0337421633190303;57.16226433423483;100;;0;3;29.870129870129876;0;2946;0;spacetask012;;;0;0;46
12;1669816352970;30/11/2022 13:52:32;1669816364935;5.5;30/11/2022 19:22:44;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0073703898304502;0.0196427316364982;47.2338874995035;74.4;1;7;3;35.06493506493508;25.599999999999998;2690;74;spacetask012;;;0;0;53
13;1669816357012;30/11/2022 13:52:37;1669816368986;5.5;30/11/2022 19:22:48;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0263715301482647;0.0812520593091491;58.147860813061236;87.2;1;9;3;11.688311688311686;12.8;2528;87;spacetask012;;;0;0;62
14;1669816362448;30/11/2022 13:52:42;1669816374416;5.5;30/11/2022 19:22:54;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0827010888470549;-0.0386007576506106;46.145622855887964;95.73333333333333;1;10;3;31.168831168831172;46.93333333333333;4298;96;spacetask012;;;0;0;72
15;1669816367341;30/11/2022 13:52:47;1669816379312;5.5;30/11/2022 19:22:59;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0221249651045045;-0.0273088578379616;46.15384615384607;78.66666666666667;1;8;3;51.94805194805197;21.333333333333332;3799;79;spacetask012;;;0;0;80
16;1669816372627;30/11/2022 13:52:52;1669816384595;5.5;30/11/2022 19:23:04;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0172941258816485;0.0014511067497609;50.76923076923096;100;1;10;3;51.94805194805197;0;4094;100;spacetask012;;;0;0;90
17;1669816378206;30/11/2022 13:52:58;1669816390174;5.5;30/11/2022 19:23:10;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0246963441992948;0.0314931123307011;53.575806927929136;100;1;10;3;14.285714285714283;46.93333333333333;4165;100;spacetask012;;;0;0;100
18;1669816383781;30/11/2022 13:53:03;1669816395752;5.5;30/11/2022 19:23:15;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0370015824385046;0.066653844360312;46.536458826337345;91.46666666666667;;0;3;32.46753246753247;42.666666666666664;4497;0;spacetask012;;;0;0;100
19;1669816389036;30/11/2022 13:53:09;1669816400999;5.5;30/11/2022 19:23:20;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0300641714354654;-0.00935327935615697;51.00992487907538;100;1;10;3;49.35064935064937;0;3950;100;spacetask012;;;0;0;110
20;1669816393918;30/11/2022 13:53:13;1669816405887;5.5;30/11/2022 19:23:25;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0277170419297814;-0.00521243349899426;45.57880795297366;100;;0;3;58.44155844155844;0;3617;0;spacetask012;;;0;0;110
21;1669816398031;30/11/2022 13:53:18;1669816409995;5.5;30/11/2022 19:23:29;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.014235178467271;-0.0165142691167838;53.84615384615373;78.66666666666667;1;8;3;45.45454545454547;21.333333333333332;2868;79;spacetask012;;;0;0;118
22;1669816401899;30/11/2022 13:53:21;1669816413874;5.5;30/11/2022 19:23:33;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0132754808791704;0.0203372668605581;50.15854756663656;87.2;1;9;3;31.168831168831172;12.8;2563;87;spacetask012;;;0;0;127
23;1669816407368;30/11/2022 13:53:27;1669816419334;5.5;30/11/2022 19:23:39;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.00928986588513813;-0.0281248194210864;52.913490543690564;82.93333333333334;1;8;3;40.259740259740276;55.46666666666666;4188;83;spacetask012;;;0;0;135
24;1669816412178;30/11/2022 13:53:32;1669816424142;5.5;30/11/2022 19:23:44;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0151360525566815;0.0515436820567742;49.209570203958904;78.66666666666667;1;8;3;19.480519480519483;21.333333333333332;3401;79;spacetask012;;;0;0;143
25;1669816417021;30/11/2022 13:53:37;1669816428999;5.5;30/11/2022 19:23:48;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0250192778193917;0.00218148891535716;53.72315574516687;82.93333333333334;1;8;3;29.870129870129876;17.066666666666666;2882;83;spacetask012;;;0;0;151
26;1669816421146;30/11/2022 13:53:41;1669816433121;5.5;30/11/2022 19:23:53;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0120450302693495;-0.0162081711292706;50.76923076923096;82.93333333333334;1;8;3;41.55844155844157;17.066666666666666;2789;83;spacetask012;;;0;0;159
27;1669816425319;30/11/2022 13:53:45;1669816437282;5.5;30/11/2022 19:23:57;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0129924735663662;-0.00447626359169728;51.82737699094561;100;1;10;3;24.67532467532468;38.4;2915;100;spacetask012;;;0;0;169
28;1669816429896;30/11/2022 13:53:49;1669816441868;5.5;30/11/2022 19:24:01;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0265419014896955;-0.00411179309873255;50.76923076923067;100;1;10;3;61.03896103896103;0;3380;100;spacetask012;;;0;0;179
29;1669816434034;30/11/2022 13:53:54;1669816446013;5.5;30/11/2022 19:24:06;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0446520977259504;0.0456695986678548;56.92307692307709;100;1;10;3;46.75324675324677;0;2968;100;spacetask012;;;0;0;189
30;1669816439105;30/11/2022 13:53:59;1669816451078;5.5;30/11/2022 19:24:11;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0267983395846992;-0.00363445861366696;50.085848383275035;100;1;10;3;51.94805194805197;0;3951;100;spacetask012;;;0;0;199
31;1669816443678;30/11/2022 13:54:03;1669816455651;5.5;30/11/2022 19:24:15;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.116200857189087;0.0688669167542673;55.384615384615266;100;1;10;3;57.14285714285714;0;3392;100;spacetask012;;;0;0;209
32;1669816447367;30/11/2022 13:54:07;1669816459336;5.5;30/11/2022 19:24:19;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0416798698002148;-0.227878733412163;52.91078540272166;100;;0;3;37.66233766233768;0;2694;0;spacetask012;;;0;0;209
33;1669816449581;30/11/2022 13:54:09;1669816461518;5.5;30/11/2022 19:24:21;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.140112828576578;0.164121898750489;47.39820561001754;82.93333333333334;;0;3;6.493506493506493;17.066666666666666;1973;0;spacetask012;;;0;0;209
34;1669816452768;30/11/2022 13:54:12;1669816464738;5.5;30/11/2022 19:24:24;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.174355924929606;-0.0540125323251738;55.40480296373348;82.93333333333334;;0;3;10.389610389610388;17.066666666666666;2493;0;spacetask012;;;0;0;209
35;1669816455584;30/11/2022 13:54:15;1669816467552;5.5;30/11/2022 19:24:27;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.103341741816781;0.0833289161194739;46.586643191749395;100;;0;3;38.96103896103897;0;2019;0;spacetask012;;;0;0;209
36;1669816458690;30/11/2022 13:54:18;1669816470656;5.5;30/11/2022 19:24:30;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0668865915101195;-0.105120337789607;54.23075424698002;70.13333333333334;;0;3;24.67532467532468;29.866666666666664;2250;0;spacetask012;;;0;0;209
37;1669816464560;30/11/2022 13:54:24;1669816476521;5.5;30/11/2022 19:24:36;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0409042968860355;0.259304349248035;43.076923076923;74.4;;0;3;57.14285714285714;25.599999999999998;3391;0;spacetask012;;;0;0;209
38;1669816468744;30/11/2022 13:54:28;1669816480705;5.5;30/11/2022 19:24:40;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0474455055898625;-0.0501954882732536;43.12924368873594;65.86666666666667;1;7;3;50.649350649350666;34.13333333333333;3115;66;spacetask012;;;0;0;216
39;1669816473777;30/11/2022 13:54:33;1669816485748;5.5;30/11/2022 19:24:45;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.108559315266029;-0.265743234899738;55.38461538461556;87.2;;0;3;66.2337662337662;38.4;4234;0;spacetask012;;;0;0;216
40;1669816477194;30/11/2022 13:54:37;1669816489159;5.5;30/11/2022 19:24:49;74063;37;task-g9qm;;25575156;2pibu9ll;7565363;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1519x864;Space Task Done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0905359085233282;-0.129597008742525;52.839444388368214;78.66666666666667;;0;3;32.46753246753247;21.333333333333332;2639;0;spacetask012;;;0;0;216
