Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;originalHint;originalResult;participantPosition;participantConfidence;success;trialScore;level;distanceMovedX;distanceMovedY;timeToComplete;actualTrialScore;trialName;tutorialRepeated;timedOut;timedOutCount;reward;totalScore
1;1649243659723;06/04/2022 11:14:19;1649243659531;1;06/04/2022 12:14:19;74063;22;task-6sm9;;21137045;bu0bq05z;6244233;;complete;;;mobile;Apple iPhone;iOS 14.8.1;Mobile Safari 14.1.2;414x896;808x331;Space Task Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.00103370084988821;-0.0173373149433514;44.84352654393607;64.08888888888887;1;6;2;11.688311688311687;35.911111111111104;2351;64;spacetask012;;;0;0;6
2;1649243663747;06/04/2022 11:14:23;1649243663692;1;06/04/2022 12:14:23;74063;22;task-6sm9;;21137045;bu0bq05z;6244233;;complete;;;mobile;Apple iPhone;iOS 14.8.1;Mobile Safari 14.1.2;414x896;808x331;Space Task Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.101781526675275;-0.0588650139533733;45.24875871758978;55.11111111111109;1;6;2;12.987012987012985;44.88888888888889;2765;55;spacetask012;;;0;0;12
3;1649243668600;06/04/2022 11:14:28;1649243668530;1;06/04/2022 12:14:28;74063;22;task-6sm9;;21137045;bu0bq05z;6244233;;complete;;;mobile;Apple iPhone;iOS 14.8.1;Mobile Safari 14.1.2;414x896;808x331;Space Task Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0158374366021125;0.0928341272266133;43.333049924579434;55.11111111111109;;0;2;29.87012987012986;44.88888888888889;3500;0;spacetask012;;;0;0;12
4;1649243672996;06/04/2022 11:14:32;1649243672946;1;06/04/2022 12:14:32;74063;22;task-6sm9;;21137045;bu0bq05z;6244233;;complete;;;mobile;Apple iPhone;iOS 14.8.1;Mobile Safari 14.1.2;414x896;808x331;Space Task Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0391248549754083;0.0581208913072372;49.84464198324624;55.11111111111109;1;6;2;23.376623376623375;44.88888888888889;2966;55;spacetask012;;;0;0;18
5;1649243679317;06/04/2022 11:14:39;1649243679245;1;06/04/2022 12:14:39;74063;22;task-6sm9;;21137045;bu0bq05z;6244233;;complete;;;mobile;Apple iPhone;iOS 14.8.1;Mobile Safari 14.1.2;414x896;808x331;Space Task Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0399277527434575;-0.156101142013103;48.776408606843916;55.11111111111109;;0;2;24.675324675324674;44.88888888888889;4338;0;spacetask012;;;0;0;18
6;1649243683602;06/04/2022 11:14:43;1649243683562;1;06/04/2022 12:14:43;74063;22;task-6sm9;;21137045;bu0bq05z;6244233;;complete;;;mobile;Apple iPhone;iOS 14.8.1;Mobile Safari 14.1.2;414x896;808x331;Space Task Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0406302501223311;0.0707955798126302;45.14021622002268;50.6222222222222;1;5;2;16.88311688311688;49.37777777777779;2746;51;spacetask012;;;0;0;23
7;1649243687797;06/04/2022 11:14:47;1649243687748;1;06/04/2022 12:14:47;74063;22;task-6sm9;;21137045;bu0bq05z;6244233;;complete;;;mobile;Apple iPhone;iOS 14.8.1;Mobile Safari 14.1.2;414x896;808x331;Space Task Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.31460888196772;-0.0440591929941641;46.53760053359527;39.39999999999998;1;4;2;19.48051948051948;60.60000000000002;2947;39;spacetask012;;;0;0;27
8;1649243692057;06/04/2022 11:14:52;1649243691983;1;06/04/2022 12:14:51;74063;22;task-6sm9;;21137045;bu0bq05z;6244233;;complete;;;mobile;Apple iPhone;iOS 14.8.1;Mobile Safari 14.1.2;414x896;808x331;Space Task Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.012016059767646;-0.0491577779327425;49.10370962849851;41.64444444444442;1;4;2;23.376623376623375;58.355555555555576;3161;42;spacetask012;;;0;0;31
9;1649243696721;06/04/2022 11:14:56;1649243696656;1;06/04/2022 12:14:56;74063;22;task-6sm9;;21137045;bu0bq05z;6244233;;complete;;;mobile;Apple iPhone;iOS 14.8.1;Mobile Safari 14.1.2;414x896;808x331;Space Task Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.131582620557324;-0.111453799837956;46.15384615384618;39.39999999999998;1;4;2;38.96103896103893;60.60000000000002;3487;39;spacetask012;;;0;0;35
10;1649243700221;06/04/2022 11:15:00;1649243700169;1;06/04/2022 12:15:00;74063;22;task-6sm9;;21137045;bu0bq05z;6244233;;complete;;;mobile;Apple iPhone;iOS 14.8.1;Mobile Safari 14.1.2;414x896;808x331;Space Task Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0695711223544351;-0.0466173093359548;43.05394993132881;55.11111111111109;1;6;2;15.584415584415584;44.88888888888889;2257;55;spacetask012;;;0;0;41
