Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;originalHint;originalResult;participantPosition;participantConfidence;success;trialScore;level;distanceMovedX;distanceMovedY;timeToComplete;actualTrialScore;trialName;tutorialRepeated;timedOut;timedOutCount;reward;totalScore
11;1677887097816;03/03/2023 23:44:57;1677887097744;0;03/03/2023 23:44:57;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.00360582136564679;-0.0337421633190303;33.31854830967381;68.8888888888889;;0;3;33.76623376623377;31.111111111111104;3633;0;spacetask012;;;0;0;20
12;1677887101037;03/03/2023 23:45:01;1677887100968;0;03/03/2023 23:45:00;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.0073703898304502;0.0196427316364982;45.60346738559071;71.11111111111111;1;7;3;35.064935064935064;28.888888888888882;2413;71;spacetask012;;;0;0;27
13;1677887103909;03/03/2023 23:45:03;1677887103834;0;03/03/2023 23:45:03;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.0263715301482647;0.0812520593091491;44.91234239805533;66.66666666666669;;0;3;37.662337662337656;33.33333333333333;2080;0;spacetask012;;;0;0;27
14;1677887108127;03/03/2023 23:45:08;1677887108051;0;03/03/2023 23:45:08;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.0827010888470549;-0.0386007576506106;56.92307692307702;73.33333333333334;;0;3;61.03896103896106;26.66666666666666;3347;0;spacetask012;;;0;0;27
15;1677887111599;03/03/2023 23:45:11;1677887111534;0;03/03/2023 23:45:11;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.0221249651045045;-0.0273088578379616;44.00789907670433;60.000000000000014;1;6;3;18.181818181818183;39.99999999999999;2739;60;spacetask012;;;0;0;33
16;1677887116038;03/03/2023 23:45:16;1677887115977;0;03/03/2023 23:45:15;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.0172941258816485;0.0014511067497609;52.30769230769238;64.44444444444446;1;6;3;55.84415584415584;35.55555555555555;3630;64;spacetask012;;;0;0;39
17;1677887119616;03/03/2023 23:45:19;1677887119543;0;03/03/2023 23:45:19;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.0246963441992948;0.0314931123307011;26.807651697820152;77.77777777777779;;0;3;19.480519480519487;22.222222222222218;2946;0;spacetask012;;;0;0;39
18;1677887122113;03/03/2023 23:45:22;1677887122010;0;03/03/2023 23:45:22;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.0370015824385046;0.066653844360312;56.99435235716426;64.44444444444446;1;6;3;7.792207792207793;35.55555555555555;1762;64;spacetask012;;;0;0;45
19;1677887124847;03/03/2023 23:45:24;1677887124767;0;03/03/2023 23:45:24;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.0300641714354654;-0.00935327935615697;62.75757433095085;68.8888888888889;;0;3;15.584415584415586;31.111111111111104;1904;0;spacetask012;;;0;0;45
20;1677887127640;03/03/2023 23:45:27;1677887127567;0;03/03/2023 23:45:27;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.0277170419297814;-0.00521243349899426;47.719467064099305;71.11111111111111;1;7;3;11.688311688311687;28.888888888888882;1873;71;spacetask012;;;0;0;52
21;1677887130281;03/03/2023 23:45:30;1677887130216;0;03/03/2023 23:45:30;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.014235178467271;-0.0165142691167838;41.68245695868745;80;1;8;3;25.974025974025984;19.999999999999996;1729;80;spacetask012;;;0;0;60
22;1677887133860;03/03/2023 23:45:33;1677887133775;0;03/03/2023 23:45:33;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.0132754808791704;0.0203372668605581;55.70897121284509;64.44444444444446;1;6;3;18.181818181818183;35.55555555555555;2315;64;spacetask012;;;0;0;66
23;1677887136617;03/03/2023 23:45:36;1677887136549;0;03/03/2023 23:45:36;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.00928986588513813;-0.0281248194210864;50.91847386300189;66.66666666666669;1;7;3;11.688311688311687;33.33333333333333;1979;67;spacetask012;;;0;0;73
24;1677887139559;03/03/2023 23:45:39;1677887139499;0;03/03/2023 23:45:39;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.0151360525566815;0.0515436820567742;46.37586151998318;82.22222222222223;;0;3;33.76623376623377;17.777777777777775;2098;0;spacetask012;;;0;0;73
25;1677887142938;03/03/2023 23:45:42;1677887142865;0;03/03/2023 23:45:42;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.0250192778193917;0.00218148891535716;42.28936995615696;66.66666666666669;1;7;3;24.675324675324685;33.33333333333333;2630;67;spacetask012;;;0;0;80
26;1677887147154;03/03/2023 23:45:47;1677887147075;0;03/03/2023 23:45:47;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.0120450302693495;-0.0162081711292706;40.00000000000005;73.33333333333334;1;7;3;46.753246753246735;26.66666666666666;3413;73;spacetask012;;;0;0;87
27;1677887150405;03/03/2023 23:45:50;1677887150324;0;03/03/2023 23:45:50;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.0129924735663662;-0.00447626359169728;47.3163785601892;71.11111111111111;1;7;3;24.675324675324685;28.888888888888882;1712;71;spacetask012;;;0;0;94
28;1677887155190;03/03/2023 23:45:55;1677887155107;0;03/03/2023 23:45:55;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.0265419014896955;-0.00411179309873255;51.01835949946164;64.44444444444446;1;6;3;25.974025974025984;57.777777777777764;3962;64;spacetask012;;;0;0;100
29;1677887158703;03/03/2023 23:45:58;1677887158624;0;03/03/2023 23:45:58;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.0446520977259504;0.0456695986678548;33.84615384615387;71.11111111111111;;0;3;55.84415584415584;28.888888888888882;2896;0;spacetask012;;;0;0;100
30;1677887163694;03/03/2023 23:46:03;1677887163632;0;03/03/2023 23:46:03;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.0267983395846992;-0.00363445861366696;60.11453081802151;73.33333333333334;;0;3;62.33766233766236;26.66666666666666;4103;0;spacetask012;;;0;0;100
31;1677887166116;03/03/2023 23:46:06;1677887166041;0;03/03/2023 23:46:06;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.116200857189087;0.0688669167542673;49.24461274399626;64.44444444444446;1;6;3;19.480519480519487;35.55555555555555;1755;64;spacetask012;;;0;0;106
32;1677887168679;03/03/2023 23:46:08;1677887168607;0;03/03/2023 23:46:08;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.0416798698002148;-0.227878733412163;61.26533618464538;73.33333333333334;;0;3;11.688311688311687;26.66666666666666;1978;0;spacetask012;;;0;0;106
33;1677887172146;03/03/2023 23:46:12;1677887172081;0;03/03/2023 23:46:12;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.140112828576578;0.164121898750489;38.971612013559;71.11111111111111;;0;3;27.27272727272728;28.888888888888882;2879;0;spacetask012;;;0;0;106
34;1677887174641;03/03/2023 23:46:14;1677887174581;0;03/03/2023 23:46:14;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.174355924929606;-0.0540125323251738;24.608563119334047;57.77777777777779;;0;3;0;42.222222222222214;1723;0;spacetask012;;;0;0;106
35;1677887177706;03/03/2023 23:46:17;1677887177630;0;03/03/2023 23:46:17;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.103341741816781;0.0833289161194739;50.1971236505208;73.33333333333334;1;7;3;5.194805194805196;26.66666666666666;1745;73;spacetask012;;;0;0;113
36;1677887181425;03/03/2023 23:46:21;1677887181357;0;03/03/2023 23:46:21;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.0668865915101195;-0.105120337789607;60.78658583852403;66.66666666666669;;0;3;45.45454545454544;33.33333333333333;3128;0;spacetask012;;;0;0;113
37;1677887183491;03/03/2023 23:46:23;1677887183430;0;03/03/2023 23:46:23;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.0409042968860355;0.259304349248035;47.12124153657183;66.66666666666669;;0;3;12.987012987012985;33.33333333333333;1487;0;spacetask012;;;0;0;113
38;1677887186628;03/03/2023 23:46:26;1677887186556;0;03/03/2023 23:46:26;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;-0.0474455055898625;-0.0501954882732536;27.607329688478462;66.66666666666669;;0;3;16.883116883116887;33.33333333333333;2164;0;spacetask012;;;0;0;113
39;1677887189527;03/03/2023 23:46:29;1677887189456;0;03/03/2023 23:46:29;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.108559315266029;-0.265743234899738;49.433995941456175;71.11111111111111;;0;3;32.46753246753247;28.888888888888882;2330;0;spacetask012;;;0;0;113
40;1677887192503;03/03/2023 23:46:32;1677887192446;0;03/03/2023 23:46:32;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.0905359085233282;-0.129597008742525;24.976312824159024;68.8888888888889;;0;3;11.688311688311687;31.111111111111104;2329;0;spacetask012;;;0;0;113
41;1677887195125;03/03/2023 23:46:35;1677887195056;0;03/03/2023 23:46:35;74063;39;task-vigd;;27795728;tsuwlbqz;8259000;;live;;;mobile;Apple iPhone;iOS 16.2;Safari 16.2;414x896;800x292;CEQ__cannabis_user_done;;;SpaceTaskJuly2022_CANTRIPS;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;0.0487571266437174;0.0558497001731697;42.57280240375765;57.77777777777779;;0;3;25.974025974025984;42.222222222222214;1963;0;spacetask012;;;0;0;113
