Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;originalHint;originalResult;participantPosition;participantConfidence;success;trialScore;level;distanceMovedX;distanceMovedY;timeToComplete;actualTrialScore;trialName;tutorialRepeated;timedOut;timedOutCount;reward;totalScore
11;1659224145800;30/07/2022 23:35:45;1659224145725;1;31/07/2022 00:35:45;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.192141871986294;0.0767640870122194;29.95229765376719;100;;0;3;23.376623376623378;0;2354;0;spacetask003reversed;;;0;0;65
12;1659224150276;30/07/2022 23:35:50;1659224150199;1;31/07/2022 00:35:50;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.172164595880708;-0.0768770637087761;54.57544181088995;87.2;;0;3;10.389610389610388;12.8;3005;0;spacetask003reversed;;;0;0;65
13;1659224154042;30/07/2022 23:35:54;1659224153968;1;31/07/2022 00:35:53;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0674226390480751;0.0307697622292413;42.60983444523554;61.60000000000001;1;6;3;5.194805194805195;38.4;2107;62;spacetask003reversed;;;0;0;71
14;1659224157907;30/07/2022 23:35:57;1659224157799;1;31/07/2022 00:35:57;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.00834668446564994;0.0103610681963258;52.956965173838135;78.66666666666667;1;8;3;11.688311688311686;21.333333333333332;2066;79;spacetask003reversed;;;0;0;79
15;1659224161820;30/07/2022 23:36:01;1659224161744;1;31/07/2022 00:36:01;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0735053594122329;-0.0445450627089067;39.999999999999936;74.4;1;7;3;49.35064935064937;25.599999999999998;2522;74;spacetask003reversed;;;0;0;86
16;1659224165013;30/07/2022 23:36:05;1659224164943;1;31/07/2022 00:36:04;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.255517361477369;0.0798828388043494;52.99794503753116;82.93333333333334;1;8;3;3.896103896103896;17.066666666666666;1717;83;spacetask003reversed;;;0;0;94
17;1659224168759;30/07/2022 23:36:08;1659224168685;1;31/07/2022 00:36:08;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.00513081186853136;-0.0328578236972566;44.61538461538482;87.2;1;9;3;46.75324675324677;12.8;1939;87;spacetask003reversed;;;0;0;103
18;1659224172506;30/07/2022 23:36:12;1659224172431;1;31/07/2022 00:36:12;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0388742578956285;-0.187418850885052;48.93812599426716;74.4;;0;3;25.974025974025977;25.599999999999998;2463;0;spacetask003reversed;;;0;0;103
19;1659224175909;30/07/2022 23:36:15;1659224175829;1;31/07/2022 00:36:15;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.153505064608461;-0.0617756090239488;44.9590675973608;78.66666666666667;1;8;3;19.480519480519483;21.333333333333332;1885;79;spacetask003reversed;;;0;0;111
20;1659224179279;30/07/2022 23:36:19;1659224179201;1;31/07/2022 00:36:19;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0487571266437174;0.0558497001731697;47.760014505642864;78.66666666666667;;0;3;28.571428571428577;21.333333333333332;1946;0;spacetask003reversed;;;0;0;111
21;1659224182546;30/07/2022 23:36:22;1659224182472;1;31/07/2022 00:36:22;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0905359085233282;-0.129597008742525;57.26021857686733;87.2;;0;3;24.67532467532468;12.8;2041;0;spacetask003reversed;;;0;0;111
22;1659224186535;30/07/2022 23:36:26;1659224186462;1;31/07/2022 00:36:26;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.108559315266029;-0.265743234899738;50.614570048133764;44.533333333333346;;0;3;19.480519480519483;55.46666666666666;2760;0;spacetask003reversed;;;0;0;111
23;1659224192399;30/07/2022 23:36:32;1659224192327;1;31/07/2022 00:36:32;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0474455055898625;-0.0501954882732536;49.75295528109415;65.86666666666667;1;7;3;67.53246753246749;34.13333333333333;4323;66;spacetask003reversed;;;0;0;118
24;1659224195296;30/07/2022 23:36:35;1659224195223;1;31/07/2022 00:36:35;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0409042968860355;0.259304349248035;45.72160607728194;78.66666666666667;;0;3;31.168831168831172;21.333333333333332;1673;0;spacetask003reversed;;;0;0;118
25;1659224199039;30/07/2022 23:36:39;1659224198959;1;31/07/2022 00:36:38;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0668865915101195;-0.105120337789607;65.56306403662389;61.60000000000001;;0;3;23.376623376623378;38.4;2031;0;spacetask003reversed;;;0;0;118
26;1659224204179;30/07/2022 23:36:44;1659224204102;1;31/07/2022 00:36:44;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.103341741816781;0.0833289161194739;43.29341608595667;10;1;1;3;35.06493506493508;89.6;3572;10;spacetask003reversed;;;0;0;119
27;1659224207892;30/07/2022 23:36:47;1659224207820;1;31/07/2022 00:36:47;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.174355924929606;-0.0540125323251738;46.60443944502216;61.60000000000001;1;6;3;24.67532467532468;38.4;2161;62;spacetask003reversed;;;0;0;125
28;1659224210438;30/07/2022 23:36:50;1659224210359;1;31/07/2022 00:36:50;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.140112828576578;0.164121898750489;49.05640256162276;87.2;;0;3;12.987012987012983;12.8;1384;0;spacetask003reversed;;;0;0;125
29;1659224213128;30/07/2022 23:36:53;1659224213054;1;31/07/2022 00:36:53;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0416798698002148;-0.227878733412163;55.96419009853382;82.93333333333334;;0;3;9.090909090909088;17.066666666666666;1575;0;spacetask003reversed;;;0;0;125
30;1659224217015;30/07/2022 23:36:57;1659224216939;1;31/07/2022 00:36:56;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.116200857189087;0.0688669167542673;60.504639954335715;82.93333333333334;1;8;3;29.870129870129876;17.066666666666666;1701;83;spacetask003reversed;;;0;0;133
31;1659224229468;30/07/2022 23:37:09;1659224229391;1;31/07/2022 00:37:09;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0267983395846992;-0.00363445861366696;52.45617391288442;61.60000000000001;1;6;3;35.06493506493508;38.4;1851;62;spacetask003reversed;;1;1;0;139
32;1659224232734;30/07/2022 23:37:12;1659224232655;1;31/07/2022 00:37:12;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0446520977259504;0.0456695986678548;61.695741052600404;82.93333333333334;;0;3;29.870129870129876;17.066666666666666;1797;0;spacetask003reversed;;;0;0;139
33;1659224236184;30/07/2022 23:37:16;1659224236112;1;31/07/2022 00:37:16;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0265419014896955;-0.00411179309873255;33.065644236215036;74.4;;0;3;51.94805194805197;25.599999999999998;2413;0;spacetask003reversed;;;0;0;139
34;1659224240453;30/07/2022 23:37:20;1659224240376;1;31/07/2022 00:37:20;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0129924735663662;-0.00447626359169728;34.195910209486854;78.66666666666667;;0;3;27.272727272727277;21.333333333333332;2864;0;spacetask003reversed;;;0;0;139
35;1659224244572;30/07/2022 23:37:24;1659224244499;1;31/07/2022 00:37:24;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0120450302693495;-0.0162081711292706;55.14051250766169;44.533333333333346;1;5;3;10.389610389610388;55.46666666666666;2257;45;spacetask003reversed;;;0;0;144
36;1659224247694;30/07/2022 23:37:27;1659224247614;1;31/07/2022 00:37:27;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0250192778193917;0.00218148891535716;55.05623392011025;78.66666666666667;1;8;3;12.987012987012983;21.333333333333332;1672;79;spacetask003reversed;;;0;0;152
37;1659224251009;30/07/2022 23:37:31;1659224250929;1;31/07/2022 00:37:30;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0151360525566815;0.0515436820567742;49.851352245915336;74.4;1;7;3;40.259740259740276;25.599999999999998;1732;74;spacetask003reversed;;;0;0;159
38;1659224253972;30/07/2022 23:37:33;1659224253898;1;31/07/2022 00:37:33;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.00928986588513813;-0.0281248194210864;50.76923076923067;78.66666666666667;1;8;3;42.85714285714287;21.333333333333332;1619;79;spacetask003reversed;;;0;0;167
39;1659224257317;30/07/2022 23:37:37;1659224257241;1;31/07/2022 00:37:37;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0132754808791704;0.0203372668605581;45.6966309756019;78.66666666666667;1;8;3;35.06493506493508;21.333333333333332;1892;79;spacetask003reversed;;;0;0;175
40;1659224260739;30/07/2022 23:37:40;1659224260659;1;31/07/2022 00:37:40;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.014235178467271;-0.0165142691167838;51.78228185256969;82.93333333333334;1;8;3;16.88311688311688;17.066666666666666;1929;83;spacetask003reversed;;;0;0;183
41;1659224264190;30/07/2022 23:37:44;1659224264114;1;31/07/2022 00:37:44;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0277170419297814;-0.00521243349899426;48.700560139346;100;1;10;3;22.07792207792208;0;1570;100;spacetask003reversed;;;0;0;193
42;1659224267026;30/07/2022 23:37:47;1659224266941;1;31/07/2022 00:37:46;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0300641714354654;-0.00935327935615697;46.38960394357556;100;;0;3;27.272727272727277;0;1404;0;spacetask003reversed;;;0;0;193
43;1659224269865;30/07/2022 23:37:49;1659224269790;1;31/07/2022 00:37:49;74063;30;task-uyaf;;23386505;09y8v9ym;6863080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1536x864;1519x864;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0370015824385046;0.066653844360312;51.6247155449841;100;;0;3;31.168831168831172;0;1502;0;spacetask003reversed;;;0;0;193
