Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;END QUESTIONNAIRE
1;1669060017451;21/11/2022 19:46:57;1669060017393;0;21/11/2022 19:46:57;74063;36;questionnaire-moh2;;25383629;rlgr5y41;7510465;;live;;;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 14.1.2;1440x900;1440x837;Space_Task_Done;;;Questionnaire end;2;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;No;381597
1;1669143864034;22/11/2022 19:04:24;1669143863870;0;22/11/2022 19:04:23;74063;36;questionnaire-moh2;;25408079;omdabzmg;7520723;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari undefined;820x1180;1180x713;Space Task Done;;;Questionnaire end;2;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;2190
1;1669152605201;22/11/2022 21:30:05;1669152605055;0;22/11/2022 21:30:05;74063;36;questionnaire-moh2;;25410659;jqmvwov0;7518980;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.6;1440x900;1324x734;CEQ_done_no_cannabis;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;28496
1;1669294138420;24/11/2022 12:48:58;1669294138641;0;24/11/2022 12:48:58;74063;36;questionnaire-moh2;;25456102;821a1gks;7532853;;complete;;;computer;Desktop or Laptop;Mac OS 10.11.6;Chrome 103.0.0.0;1280x800;1280x721;Social_Task_Done;;;Questionnaire end;2;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;175451
1;1669389988507;25/11/2022 15:26:28;1669389988335;-8;25/11/2022 07:26:28;74063;36;questionnaire-moh2;;25479485;3qw0fn84;7540159;;complete;;;mobile;Samsung SM-S908U;Android 13;Chrome 107.0.0.0;412x883;412x783;Space Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;23260
1;1669395822217;25/11/2022 17:03:42;1669395822147;5.5;25/11/2022 22:33:42;74063;36;questionnaire-moh2;;25481483;trab0t8n;7540849;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1280x720;1280x577;Space Task Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;5688
1;1669396488991;25/11/2022 17:14:48;1669396489920;5.5;25/11/2022 22:44:49;74063;36;questionnaire-moh2;;25481641;oct0im6f;7540871;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1536x864;1536x758;Social_Task_Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;14625
1;1669401358410;25/11/2022 18:35:58;1669401359373;5.5;26/11/2022 00:05:59;74063;36;questionnaire-moh2;;25482994;cmr7m83b;7541293;;complete;;;computer;Desktop or Laptop;Windows 7;Chrome 107.0.0.0;1920x1080;1920x979;Space Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;8201
1;1669431720994;26/11/2022 03:02:00;1669431719290;5.5;26/11/2022 08:31:59;74063;36;questionnaire-moh2;;25489326;mamq3b9q;7542815;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1542x766;1536x758;Social_Task_Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;5776
1;1669447834788;26/11/2022 07:30:34;1669447835159;5.5;26/11/2022 13:00:35;74063;36;questionnaire-moh2;;25490087;xynij7kc;7543027;;complete;;;mobile;undefined undefined;Android 12;Chrome 107.0.0.0;384x857;384x680;Social_Task_Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;8127
