Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;originalHint;originalResult;participantPosition;participantConfidence;success;trialScore;level;distanceMovedX;distanceMovedY;timeToComplete;actualTrialScore;trialName;tutorialRepeated;timedOut;timedOutCount;reward;totalScore
1;1659005596694;28/07/2022 10:53:16;1659005595962;2;28/07/2022 12:53:15;74063;30;task-6sm9;;23348066;qoxq3sqa;6850848;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1366x768;1349x608;Space Task Done;;;SpaceTaskSimple;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0695711223544351;-0.0466173093359548;66.82336989814193;12.727777777777732;1;1;2;42.85714285714283;87.27222222222227;3758;13;spacetask012reversed;;;0;0;1
2;1659005601595;28/07/2022 10:53:21;1659005600910;2;28/07/2022 12:53:20;74063;30;task-6sm9;;23348066;qoxq3sqa;6850848;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1366x768;1349x608;Space Task Done;;;SpaceTaskSimple;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.131582620557324;-0.111453799837956;51.815864053854135;10;1;1;2;35.06493506493504;87.27222222222227;2784;10;spacetask012reversed;;;0;0;2
3;1659005607354;28/07/2022 10:53:27;1659005606792;2;28/07/2022 12:53:26;74063;30;task-6sm9;;23348066;qoxq3sqa;6850848;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1366x768;1349x608;Space Task Done;;;SpaceTaskSimple;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.012016059767646;-0.0491577779327425;55.671413688313834;10;1;1;2;15.584415584415579;87.27222222222227;3480;10;spacetask012reversed;;;0;0;3
4;1659005613622;28/07/2022 10:53:33;1659005612981;2;28/07/2022 12:53:32;74063;30;task-6sm9;;23348066;qoxq3sqa;6850848;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1366x768;1349x608;Space Task Done;;;SpaceTaskSimple;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.31460888196772;-0.0440591929941641;53.84615384615381;16.522222222222183;1;2;2;45.454545454545425;83.47777777777782;3198;17;spacetask012reversed;;;0;0;5
5;1659005619077;28/07/2022 10:53:39;1659005618532;2;28/07/2022 12:53:38;74063;30;task-6sm9;;23348066;qoxq3sqa;6850848;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1366x768;1349x608;Space Task Done;;;SpaceTaskSimple;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0406302501223311;0.0707955798126302;52.41150273290176;54.46666666666667;1;5;2;15.584415584415579;45.53333333333333;3196;54;spacetask012reversed;;;0;0;10
6;1659005625334;28/07/2022 10:53:45;1659005624692;2;28/07/2022 12:53:44;74063;30;task-6sm9;;23348066;qoxq3sqa;6850848;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1366x768;1349x608;Space Task Done;;;SpaceTaskSimple;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0399277527434575;-0.156101142013103;43.00227187226196;50.672222222222224;1;5;2;35.06493506493504;49.327777777777776;3918;51;spacetask012reversed;;;0;0;15
7;1659005633042;28/07/2022 10:53:53;1659005632359;2;28/07/2022 12:53:52;74063;30;task-6sm9;;23348066;qoxq3sqa;6850848;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1366x768;1349x608;Space Task Done;;;SpaceTaskSimple;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.0391248549754083;0.0581208913072372;42.61114735962563;54.46666666666667;;0;2;36.363636363636346;45.53333333333333;3465;0;spacetask012reversed;;;0;0;15
8;1659005639074;28/07/2022 10:53:59;1659005638509;2;28/07/2022 12:53:58;74063;30;task-6sm9;;23348066;qoxq3sqa;6850848;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1366x768;1349x608;Space Task Done;;;SpaceTaskSimple;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;0.0158374366021125;0.0928341272266133;48.83669482915066;43.08333333333334;1;4;2;50.64935064935062;56.916666666666664;3617;43;spacetask012reversed;;;0;0;19
9;1659005643352;28/07/2022 10:54:03;1659005642702;2;28/07/2022 12:54:02;74063;30;task-6sm9;;23348066;qoxq3sqa;6850848;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1366x768;1349x608;Space Task Done;;;SpaceTaskSimple;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.101781526675275;-0.0588650139533733;50.20902955493902;54.46666666666667;1;5;2;18.181818181818173;45.53333333333333;2629;54;spacetask012reversed;;;0;0;24
10;1659005647671;28/07/2022 10:54:07;1659005647125;2;28/07/2022 12:54:07;74063;30;task-6sm9;;23348066;qoxq3sqa;6850848;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1366x768;1349x608;Space Task Done;;;SpaceTaskSimple;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;-0.00103370084988821;-0.0173373149433514;47.05478990339936;43.08333333333334;1;4;2;32.46753246753245;56.916666666666664;2927;43;spacetask012reversed;;;0;0;28
