Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;originalHint;originalResult;participantPosition;participantConfidence;success;trialScore;level;distanceMovedX;distanceMovedY;timeToComplete;actualTrialScore;trialName;tutorialRepeated;timedOut;timedOutCount;reward;totalScore
1;1651505106363;02/05/2022 15:25:06;1651505106177;1;02/05/2022 16:25:06;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.00103370084988821;-0.0173373149433514;50.84235962496118;75.11111111111111;1;8;2;28.571428571428566;24.888888888888893;2717;75;spacetask012;;;0;0;8
2;1651505109830;02/05/2022 15:25:09;1651505109790;1;02/05/2022 16:25:09;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.101781526675275;-0.0588650139533733;52.307692307692285;82.22222222222223;;0;2;44.15584415584417;17.77777777777778;2305;0;spacetask012;;;0;0;8
3;1651505112807;02/05/2022 15:25:12;1651505112740;1;02/05/2022 16:25:12;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0158374366021125;0.0928341272266133;47.6110850574042;85.77777777777777;;0;2;16.883116883116884;14.222222222222221;1741;0;spacetask012;;;0;0;8
4;1651505116020;02/05/2022 15:25:16;1651505115999;1;02/05/2022 16:25:15;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0391248549754083;0.0581208913072372;51.15321244029509;53.777777777777764;1;5;2;16.883116883116884;46.222222222222236;2160;54;spacetask012;;;0;0;13
5;1651505119398;02/05/2022 15:25:19;1651505119377;1;02/05/2022 16:25:19;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0399277527434575;-0.156101142013103;53.473526552577155;60.88888888888888;;0;2;14.285714285714288;39.11111111111112;2181;0;spacetask012;;;0;0;13
6;1651505122867;02/05/2022 15:25:22;1651505122847;1;02/05/2022 16:25:22;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0406302501223311;0.0707955798126302;50.92413925614211;35.999999999999986;1;4;2;18.181818181818183;64.00000000000001;2308;36;spacetask012;;;0;0;17
7;1651505125738;02/05/2022 15:25:25;1651505125700;1;02/05/2022 16:25:25;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.31460888196772;-0.0440591929941641;53.61091003414714;39.55555555555554;1;4;2;0;60.444444444444464;1755;40;spacetask012;;;0;0;21
8;1651505129191;02/05/2022 15:25:29;1651505129172;1;02/05/2022 16:25:29;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.012016059767646;-0.0491577779327425;51.691145260561186;46.66666666666665;1;5;2;35.06493506493506;53.33333333333335;2473;47;spacetask012;;;0;0;26
9;1651505132995;02/05/2022 15:25:32;1651505132973;1;02/05/2022 16:25:32;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.131582620557324;-0.111453799837956;52.307692307692285;46.66666666666665;1;5;2;44.15584415584417;53.33333333333335;2619;47;spacetask012;;;0;0;31
10;1651505136206;02/05/2022 15:25:36;1651505136181;1;02/05/2022 16:25:36;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0695711223544351;-0.0466173093359548;47.79544020004069;39.55555555555554;1;4;2;35.06493506493506;60.444444444444464;2239;40;spacetask012;;;0;0;35
11;1651505159592;02/05/2022 15:25:59;1651505159575;1;02/05/2022 16:25:59;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.00360582136564679;-0.0337421633190303;56.48386047661074;82.22222222222223;;0;3;18.181818181818183;17.77777777777778;2146;0;spacetask012;;;0;0;35
12;1651505162241;02/05/2022 15:26:02;1651505162213;1;02/05/2022 16:26:02;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0073703898304502;0.0196427316364982;50.417575285475934;60.88888888888888;1;6;3;0;39.11111111111112;1677;61;spacetask012;;;0;0;41
13;1651505165874;02/05/2022 15:26:05;1651505165855;1;02/05/2022 16:26:05;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0263715301482647;0.0812520593091491;56.923076923076884;64.44444444444443;1;6;3;48.051948051948074;35.555555555555564;2594;64;spacetask012;;;0;0;47
14;1651505168525;02/05/2022 15:26:08;1651505168502;1;02/05/2022 16:26:08;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0827010888470549;-0.0386007576506106;48.85461692540641;57.33333333333332;1;6;3;7.792207792207792;42.66666666666668;1648;57;spacetask012;;;0;0;53
15;1651505171781;02/05/2022 15:26:11;1651505171759;1;02/05/2022 16:26:11;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0221249651045045;-0.0273088578379616;56.92850823133292;60.88888888888888;1;6;3;36.36363636363637;39.11111111111112;2146;61;spacetask012;;;0;0;59
16;1651505175483;02/05/2022 15:26:15;1651505175462;1;02/05/2022 16:26:15;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0172941258816485;0.0014511067497609;40.93198098473556;43.1111111111111;1;4;3;41.558441558441565;56.88888888888891;2629;43;spacetask012;;;0;0;63
17;1651505178466;02/05/2022 15:26:18;1651505178429;1;02/05/2022 16:26:18;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0246963441992948;0.0314931123307011;45.049564357491874;68;1;7;3;7.792207792207792;32.00000000000001;1898;68;spacetask012;;;0;0;70
18;1651505180937;02/05/2022 15:26:20;1651505180911;1;02/05/2022 16:26:20;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0370015824385046;0.066653844360312;49.16566406720587;60.88888888888888;1;6;3;0;39.11111111111112;1492;61;spacetask012;;;0;0;76
19;1651505185209;02/05/2022 15:26:25;1651505185193;1;02/05/2022 16:26:25;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0300641714354654;-0.00935327935615697;46.15384615384615;35.999999999999986;1;4;3;54.545454545454575;64.00000000000001;3236;36;spacetask012;;;0;0;80
20;1651505188682;02/05/2022 15:26:28;1651505188670;1;02/05/2022 16:26:28;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0277170419297814;-0.00521243349899426;51.40201011286371;60.88888888888888;1;6;3;38.961038961038966;39.11111111111112;2579;61;spacetask012;;;0;0;86
21;1651505191651;02/05/2022 15:26:31;1651505191635;1;02/05/2022 16:26:31;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.014235178467271;-0.0165142691167838;53.03488344483087;60.88888888888888;1;6;3;14.285714285714288;39.11111111111112;1683;61;spacetask012;;;0;0;92
22;1651505195300;02/05/2022 15:26:35;1651505195284;1;02/05/2022 16:26:35;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0132754808791704;0.0203372668605581;52.58500836261594;64.44444444444443;1;6;3;24.67532467532467;35.555555555555564;1741;64;spacetask012;;;0;0;98
23;1651505199105;02/05/2022 15:26:39;1651505199082;1;02/05/2022 16:26:39;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.00928986588513813;-0.0281248194210864;56.46422130145454;57.33333333333332;1;6;3;46.75324675324677;42.66666666666668;2803;57;spacetask012;;;0;0;104
24;1651505202313;02/05/2022 15:26:42;1651505202298;1;02/05/2022 16:26:42;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0151360525566815;0.0515436820567742;48.25952725414946;64.44444444444443;1;6;3;29.87012987012986;35.555555555555564;2219;64;spacetask012;;;0;0;110
25;1651505205010;02/05/2022 15:26:45;1651505204985;1;02/05/2022 16:26:44;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0250192778193917;0.00218148891535716;48.285554378449866;68;1;7;3;11.688311688311689;32.00000000000001;1768;68;spacetask012;;;0;0;117
26;1651505209183;02/05/2022 15:26:49;1651505209176;1;02/05/2022 16:26:49;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;0.0120450302693495;-0.0162081711292706;52.76980836690919;64.44444444444443;1;6;3;61.038961038961084;35.555555555555564;3150;64;spacetask012;;;0;0;123
27;1651505212062;02/05/2022 15:26:52;1651505212048;1;02/05/2022 16:26:52;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0129924735663662;-0.00447626359169728;46.89288485807187;71.55555555555554;1;7;3;16.883116883116884;28.44444444444445;1968;72;spacetask012;;;0;0;130
28;1651505214981;02/05/2022 15:26:54;1651505214963;1;02/05/2022 16:26:54;74063;27;task-uyaf;;21619502;mk7m33h9;6392010;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 100.0.4896.127;1280x720;1263x720;Social_Task_Done;;;SpaceTaskSimple;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;-0.0265419014896955;-0.00411179309873255;48.004417944615525;64.44444444444443;1;6;3;16.883116883116884;35.555555555555564;1812;64;spacetask012;;;0;0;136
