Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;END QUESTIONNAIRE
1;1659701424454;05/08/2022 12:10:24;1659701424075;3;05/08/2022 15:10:24;74063;32;questionnaire-moh2;;23491474;bxp64grn;6886190;;complete;;;mobile;Apple iPhone;iOS 12.5.4;Mobile Safari 12.1.2;414x736;736x414;Social_Task_Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;81146
1;1659701905246;05/08/2022 12:18:25;1659701906005;1;05/08/2022 13:18:26;74063;32;questionnaire-moh2;;23492031;qx9udyvn;6886327;;live;;;mobile;undefined undefined;Android 11;Chrome 103.0.5060.134;393x873;393x741;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;3641
1;1659720480767;05/08/2022 17:28:00;1659720480658;-4;05/08/2022 13:28:00;74063;32;questionnaire-moh2;;23499365;qzig8dwp;6887679;;live;;;mobile;Apple iPhone;iOS 15.6;Chrome 103.0.5060.63;390x844;750x334;Social Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;32261
1;1660050596414;09/08/2022 13:09:56;1660050591218;1;09/08/2022 14:09:51;74063;32;questionnaire-moh2;;23540184;btn1rvaz;6898756;;complete;;;mobile;Samsung SM-G960F;Android 10;Chrome 104.0.0.0;360x740;360x564;Space Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;7328
1;1660260768294;11/08/2022 23:32:48;1660260768089;1;12/08/2022 00:32:48;74063;32;questionnaire-moh2;;23584613;40txtntb;6911848;;live;;;mobile;Apple iPhone;iOS 15.6;Instagram 245.0.0.13.110;390x844;390x777;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;4417
1;1660324582260;12/08/2022 17:16:22;1660324581512;1;12/08/2022 18:16:21;74063;32;questionnaire-moh2;;23596724;1y59fcd1;6914740;;live;;;mobile;Samsung SM-A805F;Android 11;Chrome WebView 103.0.5060.129;800x360;752x336;Social Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;25157
1;1660583414107;15/08/2022 17:10:14;1660583414035;2;15/08/2022 19:10:14;74063;32;questionnaire-moh2;;23628181;xb3x3yga;6923725;;live;;;mobile;undefined M2101K7BNY;Android 11;Chrome 92.0.4515.131;393x873;393x688;Social Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;7949
1;1661040571214;21/08/2022 00:09:31;1661040574133;1;21/08/2022 01:09:34;74063;32;questionnaire-moh2;;23753134;f4x6g77x;6960739;;live;;;mobile;Samsung SM-G965F;Android 10;Chrome 104.0.0.0;412x846;412x718;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;16032
1;1661116913854;21/08/2022 21:21:53;1661116913825;1;21/08/2022 22:21:53;74063;32;questionnaire-moh2;;23759458;srjq2cu0;6972485;;live;;;mobile;Apple iPhone;iOS 15.6;Mobile Safari 15.6;414x896;414x718;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;3440
1;1662048878389;01/09/2022 16:14:38;1662048879480;1;01/09/2022 17:14:39;74063;32;questionnaire-moh2;;23941456;j2s117zc;7055088;;live;;;mobile;Google Pixel 5;Android 13;Chrome 104.0.0.0;851x393;754x309;CEQ_done_no_cannabis;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;18250
1;1662228058815;03/09/2022 18:00:58;1662228061258;1;03/09/2022 19:01:01;74063;32;questionnaire-moh2;;23963437;5gpcrsg0;7065615;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 104.0.0.0;1536x864;1536x714;Social_Task_Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;33802
1;1662372349220;05/09/2022 10:05:49;1662372349028;1;05/09/2022 11:05:49;74063;32;questionnaire-moh2;;23974803;qnv7k8sa;7068831;;live;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 15.5;834x1112;1112x731;Space_Task_Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;;right_age;Space Task First;;;No;15776
1;1662510723688;07/09/2022 00:32:03;1662510723563;-5;06/09/2022 19:32:03;74063;32;questionnaire-moh2;;24003329;bnrhmsdo;7077797;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.2;Chrome 104.0.0.0;1440x900;1440x764;Social_Task_Done;;;Questionnaire end;2;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;11467
1;1662538994905;07/09/2022 08:23:14;1662538994773;2;07/09/2022 10:23:14;74063;32;questionnaire-moh2;;24006499;0r0ljtmi;7078603;;live;;;mobile;Apple iPhone;iOS 15.5;Mobile Safari 15.5;390x844;750x307;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;16926
1;1662645288670;08/09/2022 13:54:48;1662645284721;1;08/09/2022 14:54:44;74063;32;questionnaire-moh2;;24030058;8nv0b290;7086369;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 103.0.0.0;1463x823;1463x680;Social_Task_Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;5481
1;1663857091924;22/09/2022 14:31:31;1663857090770;1;22/09/2022 15:31:30;74063;32;questionnaire-moh2;;24207902;hw8hsv2j;7141945;;live;;;computer;Desktop or Laptop;Windows 10;Firefox 105.0;1280x720;1280x587;CEQ_done_no_cannabis;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;10133
END OF FILE
