Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;originalHint;originalResult;participantPosition;participantConfidence;success;trialScore;level;distanceMovedX;distanceMovedY;timeToComplete;actualTrialScore;trialName;tutorialRepeated;timedOut;timedOutCount;reward;totalScore
11;1650647331523;22/04/2022 17:08:51;1650647331403;1;22/04/2022 18:08:51;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.192141871986294;0.0767640870122194;32.1710731573179;80;;0;3;27.27272727272727;20;3546;0;spacetask012reversed;;;0;0;17
12;1650647335758;22/04/2022 17:08:55;1650647335662;1;22/04/2022 18:08:55;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.172164595880708;-0.0768770637087761;36.02852498951445;12;1;1;3;32.467532467532465;88;2732;12;spacetask012reversed;;;0;0;18
13;1650647339768;22/04/2022 17:08:59;1650647339674;1;22/04/2022 18:08:59;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.0674226390480751;0.0307697622292413;40.43291886968709;36;1;4;3;32.467532467532465;64;2405;36;spacetask012reversed;;;0;0;22
14;1650647343520;22/04/2022 17:09:03;1650647343415;1;22/04/2022 18:09:03;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.00834668446564994;0.0103610681963258;45.57584225596525;48;1;5;3;0;52;2005;48;spacetask012reversed;;;0;0;27
15;1650647348634;22/04/2022 17:09:08;1650647348526;1;22/04/2022 18:09:08;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.0735053594122329;-0.0445450627089067;49.23076923076923;60;1;6;3;41.55844155844156;40;3133;60;spacetask012reversed;;;0;0;33
16;1650647353901;22/04/2022 17:09:13;1650647353788;1;22/04/2022 18:09:13;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.255517361477369;0.0798828388043494;49.5605654242971;44;1;4;3;37.66233766233766;56;3012;44;spacetask012reversed;;;0;0;37
17;1650647359228;22/04/2022 17:09:19;1650647359122;1;22/04/2022 18:09:19;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.00513081186853136;-0.0328578236972566;58.200479248268636;10;1;1;3;16.883116883116884;88;3310;10;spacetask012reversed;;;0;0;38
18;1650647363120;22/04/2022 17:09:23;1650647363010;1;22/04/2022 18:09:23;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.0388742578956285;-0.187418850885052;60.542576722805016;44;;0;3;3.896103896103896;56;2505;0;spacetask012reversed;;;0;0;38
19;1650647370136;22/04/2022 17:09:30;1650647370037;1;22/04/2022 18:09:30;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.153505064608461;-0.0617756090239488;53.448673707025876;16;1;2;3;23.376623376623375;84;3759;16;spacetask012reversed;;;0;0;40
20;1650647374173;22/04/2022 17:09:34;1650647374071;1;22/04/2022 18:09:34;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.0487571266437174;0.0558497001731697;54.36592470603219;36;1;4;3;18.181818181818183;64;2533;36;spacetask012reversed;;;0;0;44
21;1650647378689;22/04/2022 17:09:38;1650647378595;1;22/04/2022 18:09:38;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.0905359085233282;-0.129597008742525;55.479530375430485;10;1;1;3;31.16883116883117;88;2671;10;spacetask012reversed;;;0;0;45
22;1650647383320;22/04/2022 17:09:43;1650647383219;1;22/04/2022 18:09:43;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.108559315266029;-0.265743234899738;54.80416818666015;44;;0;3;42.857142857142854;56;3247;0;spacetask012reversed;;;0;0;45
23;1650647387776;22/04/2022 17:09:47;1650647387666;1;22/04/2022 18:09:47;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.0474455055898625;-0.0501954882732536;31.773677601592464;40;1;4;3;45.45454545454545;60;2674;40;spacetask012reversed;;;0;0;49
24;1650647391634;22/04/2022 17:09:51;1650647391508;1;22/04/2022 18:09:51;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.0409042968860355;0.259304349248035;48.345423873291146;44;;0;3;25.97402597402597;56;2439;0;spacetask012reversed;;;0;0;49
25;1650647396444;22/04/2022 17:09:56;1650647396340;1;22/04/2022 18:09:56;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.0668865915101195;-0.105120337789607;49.36531097840044;10;1;1;3;41.55844155844156;88;3193;10;spacetask012reversed;;;0;0;50
26;1650647400733;22/04/2022 17:10:00;1650647400631;1;22/04/2022 18:10:00;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.103341741816781;0.0833289161194739;54.833436261180616;10;1;1;3;33.76623376623377;88;2688;10;spacetask012reversed;;;0;0;51
27;1650647404853;22/04/2022 17:10:04;1650647404751;1;22/04/2022 18:10:04;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.174355924929606;-0.0540125323251738;54.15178080907661;40;1;4;3;28.57142857142857;60;2501;40;spacetask012reversed;;;0;0;55
28;1650647408912;22/04/2022 17:10:08;1650647408803;1;22/04/2022 18:10:08;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.140112828576578;0.164121898750489;48.21397233766471;40;;0;3;33.76623376623377;60;2383;0;spacetask012reversed;;;0;0;55
29;1650647412274;22/04/2022 17:10:12;1650647412158;1;22/04/2022 18:10:12;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.0416798698002148;-0.227878733412163;56.54946004301783;10;;0;3;25.97402597402597;88;2252;0;spacetask012reversed;;;0;0;55
30;1650647416525;22/04/2022 17:10:16;1650647416373;1;22/04/2022 18:10:16;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.116200857189087;0.0688669167542673;50.36959905302588;16;1;2;3;36.36363636363637;84;2830;16;spacetask012reversed;;;0;0;57
31;1650647420856;22/04/2022 17:10:20;1650647420748;1;22/04/2022 18:10:20;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.0267983395846992;-0.00363445861366696;40.691320763396135;10;1;1;3;16.883116883116884;88;2584;10;spacetask012reversed;;;0;0;58
32;1650647424928;22/04/2022 17:10:24;1650647424816;1;22/04/2022 18:10:24;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.0446520977259504;0.0456695986678548;49.652537971357376;10;1;1;3;9.090909090909092;88;2303;10;spacetask012reversed;;;0;0;59
33;1650647428904;22/04/2022 17:10:28;1650647428805;1;22/04/2022 18:10:28;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.0265419014896955;-0.00411179309873255;61.348905389799434;24;1;2;3;18.181818181818183;76;2305;24;spacetask012reversed;;;0;0;61
34;1650647433395;22/04/2022 17:10:33;1650647433294;1;22/04/2022 18:10:33;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.0129924735663662;-0.00447626359169728;45.70589733682475;10;1;1;3;28.57142857142857;88;2765;10;spacetask012reversed;;;0;0;62
35;1650647438171;22/04/2022 17:10:38;1650647438076;1;22/04/2022 18:10:38;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.0120450302693495;-0.0162081711292706;53.14139366449264;28;1;3;3;23.376623376623375;72;3570;28;spacetask012reversed;;;0;0;65
36;1650647442030;22/04/2022 17:10:42;1650647441870;1;22/04/2022 18:10:41;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.0250192778193917;0.00218148891535716;49.913265211264665;10;1;1;3;6.493506493506493;88;2155;10;spacetask012reversed;;;0;0;66
37;1650647448572;22/04/2022 17:10:48;1650647448464;1;22/04/2022 18:10:48;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.0151360525566815;0.0515436820567742;53.84615384615385;28;1;3;3;45.45454545454545;72;4921;28;spacetask012reversed;;;0;0;69
38;1650647452948;22/04/2022 17:10:52;1650647452846;1;22/04/2022 18:10:52;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.00928986588513813;-0.0281248194210864;55.440952847676726;40;1;4;3;29.87012987012987;60;2658;40;spacetask012reversed;;;0;0;73
39;1650647456789;22/04/2022 17:10:56;1650647456684;1;22/04/2022 18:10:56;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.0132754808791704;0.0203372668605581;50.71708180153599;32;1;3;3;46.75324675324675;68;2590;32;spacetask012reversed;;;0;0;76
40;1650647461009;22/04/2022 17:11:01;1650647460912;1;22/04/2022 18:11:00;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.014235178467271;-0.0165142691167838;52.657298696801845;20;1;2;3;28.57142857142857;80;2494;20;spacetask012reversed;;;0;0;78
41;1650647464857;22/04/2022 17:11:04;1650647464757;1;22/04/2022 18:11:04;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;-0.0277170419297814;-0.00521243349899426;50.76923076923077;10;1;1;3;42.857142857142854;88;2566;10;spacetask012reversed;;;0;0;79
42;1650647474510;22/04/2022 17:11:14;1650647474413;1;22/04/2022 18:11:14;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.0300641714354654;-0.00935327935615697;56.06701461026721;72;1;7;3;35.064935064935064;132;3884;72;spacetask012reversed;;;0;0;86
43;1650647478814;22/04/2022 17:11:18;1650647478711;1;22/04/2022 18:11:18;74063;24;task-uyaf;;21439235;5gddpa25;6341804;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.3;1440x900;1440x900;Space_Task_Done;;;SpaceTaskSimple;3;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;0.0370015824385046;0.066653844360312;49.11534078424588;36;1;4;3;20.77922077922078;64;2306;36;spacetask012reversed;;;0;0;90
