Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;END QUESTIONNAIRE
1;1678811056683;14/03/2023 16:24:16;1678811056539;1;14/03/2023 17:24:16;74063;40;questionnaire-moh2;;28127811;2abi012t;8352050;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.3;1440x900;1440x820;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;8367
1;1678812845441;14/03/2023 16:54:05;1678812846396;0;14/03/2023 16:54:06;74063;40;questionnaire-moh2;;28128891;2ll5hoda;8352378;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1536x864;1024x476;Space Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;5942
1;1678823999178;14/03/2023 19:59:59;1678823999096;0;14/03/2023 19:59:59;74063;40;questionnaire-moh2;;28134778;a9nr032p;8354391;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.2;1512x982;1372x728;Space Task Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;22022
1;1678831125878;14/03/2023 21:58:45;1678831125788;0;14/03/2023 21:58:45;74063;40;questionnaire-moh2;;28137616;lq4s5l43;8355510;;complete;;;mobile;Apple iPhone;iOS 15.6.1;Mobile Safari 15.6.1;414x896;800x331;Social_Task_Done;;;Questionnaire end;2;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;3049
1;1678833760882;14/03/2023 22:42:40;1678833759857;0;14/03/2023 22:42:39;74063;40;questionnaire-moh2;;28138596;2t8eiomb;8355791;;live;;;mobile;undefined HD1911;Android 11;Chrome 110.0.0.0;892x412;836x319;Social Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;18618
1;1678971805216;16/03/2023 13:03:25;1678964593338;-7;16/03/2023 04:03:13;74063;40;questionnaire-moh2;;28181249;psou3m4n;8371819;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1280x720;1280x609;CEQ_done_no_cannabis;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;6386
1;1678982062057;16/03/2023 15:54:22;1678982062258;0;16/03/2023 15:54:22;74063;40;questionnaire-moh2;;28187420;9lzcphy4;8373661;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1280x800;1280x649;Space Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;7833
1;1679045177842;17/03/2023 09:26:17;1679045177770;0;17/03/2023 09:26:17;74063;40;questionnaire-moh2;;28209105;dilvpb3c;8380762;;live;;;mobile;Apple iPhone;iOS 16.3.1;Mobile Safari 16.3;414x896;414x715;CEQ_done_no_cannabis;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;1565
1;1679056849669;17/03/2023 12:40:49;1679056849179;0;17/03/2023 12:40:49;74063;40;questionnaire-moh2;;28214401;vo62vm52;8382204;;live;;;mobile;Samsung SM-A326B;Android 13;Chrome 111.0.0.0;385x854;384x722;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1450
1;1679224558354;19/03/2023 11:15:58;1679224558265;0;19/03/2023 11:15:58;74063;40;questionnaire-moh2;;28246941;9ob1pur9;8390964;;live;;;mobile;Apple iPhone;iOS 16.0;Mobile Safari 16.0;428x926;428x746;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;7686
1;1679400732665;21/03/2023 12:12:12;1679400732101;0;21/03/2023 12:12:12;74063;40;questionnaire-moh2;;28298256;b4oxs0yu;8404668;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1280x720;1280x569;CEQ__cannabis_user_done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;8456
1;1679414333198;21/03/2023 15:58:53;1679414333064;5.5;21/03/2023 21:28:53;74063;40;questionnaire-moh2;;28307300;5w8rjxic;8408223;;complete;;;mobile;Apple iPhone;iOS 15.4;Chrome 111.0.5563.72;414x896;414x720;Space Task Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;9456
1;1679418852431;21/03/2023 17:14:12;1679418852360;0;21/03/2023 17:14:12;74063;40;questionnaire-moh2;;28309804;g1tic9b3;8409288;;complete;;;mobile;Apple iPhone;iOS 16.1;Mobile Safari 16.1;428x926;428x746;Space Task Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;25521
1;1679434035985;21/03/2023 21:27:15;1679434036088;0;21/03/2023 21:27:16;74063;40;questionnaire-moh2;;28316584;ht8fnrue;8411450;;complete;;;mobile;Samsung SM-G991B;Android 13;Chrome 111.0.0.0;800x360;726x280;Social_Task_Done;;;Questionnaire end;2;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;28758
1;1679481176016;22/03/2023 10:32:56;1679481176064;0;22/03/2023 10:32:56;74063;40;questionnaire-moh2;;28325701;4y6n3gj3;8414183;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 111.0.1661.44;1536x864;1479x754;Space Task Done;;;Questionnaire end;2;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1386
1;1679670491779;24/03/2023 15:08:11;1679670491547;0;24/03/2023 15:08:11;74063;40;questionnaire-moh2;;28399369;hj6teklq;8436674;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1280x720;1280x601;Space Task Done;;;Questionnaire end;2;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;3425
1;1679685438132;24/03/2023 19:17:18;1679685437280;0;24/03/2023 19:17:17;74063;40;questionnaire-moh2;;28406330;jvgwa340;8439314;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.2;820x1180;1180x713;Social_Task_Done;;;Questionnaire end;2;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;3828
